website-url,category,products-link-href,products-name
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/gree-gs18ct-1-5-ton-non-inverter-split-type-air-conditioner.html,Gree GS18CT 1.5 Ton Non-Inverter Split Type Air Conditioner
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-5310ds.html,Nokia 5310 DS 2020
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/xbox-360-controller-wired-pc-xbox-black.html,Xbox 360 Controller Wired PC/ Xbox -Black
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/huawei-p40-pro-5g-8gb-256gb.html,Huawei P40 Pro 5G 8GB/256GB
https://www.pickaboo.com/,Feature Phones,https://www.pickaboo.com/nokia-106ds.html,Nokia 106DS
https://www.pickaboo.com/,Electronics & Appliances,https://www.pickaboo.com/ankuxi-vegetable-detoxifier.html,Ankuxi Vegetable Detoxifier
https://www.pickaboo.com/,Lifestyle,https://www.pickaboo.com/victoria-s-secret-wild-one-body-mist-250-ml-for-women.html,Victoria's Secret Wild One Body Mist 250 ml for Women
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/samsung-galaxy-m01-core-2gb-32gb.html,Samsung Galaxy M01 Core 2GB/32GB
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/huawei-matepad-t-4g-2gb-32gb.html,Huawei Matepad T (4G) 2GB/32GB
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/haylou-ls05-smart-watch-global-version-black.html,Haylou LS05 Smart Watch Global Version - Black
https://www.pickaboo.com/,Smartphones,https://www.pickaboo.com/samsung-galaxy-s20-fe-fan-edition.html,Samsung Galaxy S20 FE (Pre-Book)
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/xiaomi-tv-box-s-global-version.html,Xiaomi TV Box S Global Version - Black
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/asus-tuf-vg259q-25-inch-144hz-adaptive-sync-ips-gaming-monitor.html,Asus TUF VG259Q 25 Inch 144Hz Adaptive-Sync IPS Gaming Monitor
https://www.pickaboo.com/,Accessories,https://www.pickaboo.com/kemei-km-9020-trimmer.html,Kemei KM-9020 Trimmer
