website-url,category,products-link-href,products-name
https://www.othoba.com/,Electronics,https://www.othoba.com/passenger-lift-rj018-pl3003,Passenger Lift RJ018 PL3003
https://www.othoba.com/,Mobile,https://www.othoba.com/vivo-y12-3gb-64gb-burgundy-red,vivo Y12 3GB 64GB Burgundy Red
https://www.othoba.com/,Books & Stationery,https://www.othoba.com/dangar-itihash,দাঙ্গার ইতিহাস
https://www.othoba.com/,More,https://www.othoba.com/econo-full-time-pen-and-gq-genius-pen-combo-05,Econo Full Time Pen And GQ Genius Pen
https://www.othoba.com/,Men,https://www.othoba.com/walkar-mens-sports-sandal-843807001,Walkar Men's Sports Sandal
https://www.othoba.com/,Home & Living,https://www.othoba.com/diamond-crown-leaf-7x25-r-hb,Diamond Crown Leaf 7x2.5 R-HB
https://www.othoba.com/,Home & Living,https://www.othoba.com/mr-mrs-towel-set,Mr. & Mrs. Towel Set
https://www.othoba.com/,Baby & Kids,https://www.othoba.com/baby-blanket-30x30-1pc-bb-06,"Baby Blanket 30""x30"" 1pc"
https://www.othoba.com/,More,https://www.othoba.com/motorized-treadmill-1394cb,Motorized Treadmill 1394CB
https://www.othoba.com/,Home & Living,https://www.othoba.com/regal-swivel-chair-csc-221-6-1-66-811392,Regal Swivel Chair CSC-221-6-1-66
https://www.othoba.com/,Men,https://www.othoba.com/mens-stylish-belt-and-wallet-combo,Men's Stylish Belt And Wallet Combo
https://www.othoba.com/,Books & Stationery,https://www.othoba.com/asman,আসমান
https://www.othoba.com/,Men,https://www.othoba.com/rasasi-hawas-edp-perfume-for-men-100ml,Rasasi Hawas EDP Perfume For Men 100ml
https://www.othoba.com/,Men,https://www.othoba.com/ck-eternity-aqua-edt-100ml-for-men,Ck Eternity Aqua Edt 100ml For Men
https://www.othoba.com/,Baby & Kids,https://www.othoba.com/boys-fashionable-kabli-panjabi-sw16142p,Boy's Fashionable Kabli Panjabi
https://www.othoba.com/,Electronics,https://www.othoba.com/m2m-car-vehicle-tracking-service-standard-package,M2M Car Vehicle Tracking Service: Standard Package
https://www.othoba.com/,More,https://www.othoba.com/tri-fidget-spinner-stress-reducer-toy-red-2,Tri Fidget Spinner Stress Reducer Toy Red
https://www.othoba.com/,Electronics,https://www.othoba.com/vsn-21-multimedia-speaker-sonic-max-403,Vsn-2:1 Multimedia Speaker- Sonic- Max- 403
https://www.othoba.com/,Men,https://www.othoba.com/skmei-mens-quartz-belt-wrist-watch-9136rd,Skmei Men's Quartz Belt  Wrist Watch 9136RD
https://www.othoba.com/,Home & Living,https://www.othoba.com/sandwich-panel-off-white-853684,Sandwich Panel
https://www.othoba.com/,Men,https://www.othoba.com/genuine-leather-passport-holder-by-prime-leather-craft-shs00578,Genuine Leather Passport Holder by Prime Leather Craft SHS00578
https://www.othoba.com/,Men,https://www.othoba.com/mens-stylish-mixed-leather-waist-belt-blc00003,Men's Stylish Mixed Leather Waist Belt BLC00003
https://www.othoba.com/,More,https://www.othoba.com/full-sleeve-mens-sweat-shirt-anthara-wr-mens-sweat-001-16-color,Full Sleeve Men's Sweat Shirt Anthara WR-MEN'S SWEAT 001-16
https://www.othoba.com/,More,https://www.othoba.com/econo-office-mate-pen-and-econo-exam-pen-combo-04,Econo Office Mate Pen And Econo Exam Pen
https://www.othoba.com/,Baby & Kids,https://www.othoba.com/colorful-chill-out-original-duck-mark-fire-works,Colorful Chill Out Original Duck Mark Fire Works
https://www.othoba.com/,Mobile,https://www.othoba.com/samsung-galaxy-a31-6gb-128gb-white,Samsung Galaxy A31 6GB 128GB White
https://www.othoba.com/,Electronics,https://www.othoba.com/vision-roti-maker-rt-008c,VISION Ruti Maker RT 008C
https://www.othoba.com/,Mobile,https://www.othoba.com/fitness-tracker-bluetooth-wristband-115-plus,Fitness Tracker Bluetooth Wristband 115 plus
https://www.othoba.com/,Home & Living,https://www.othoba.com/click-rectangular-ac-led-tube-light-40w-4-dl-ebd00645,Click Rectangular AC LED Tube Light 40W 4' DL
https://www.othoba.com/,Food & Grocery,https://www.othoba.com/pran-firni-mix-150gm-5000000189,PRAN Firni Mix 150gm
https://www.othoba.com/,Men,https://www.othoba.com/rasasi-hatem-edp-perfume-for-men-75ml,Rasasi Hatem EDP Perfume For Men 75ml
https://www.othoba.com/,Women,https://www.othoba.com/skmei-quartz-movement-wrist-watch-for-women-1291sl,Skmei Quartz Movement Wrist Watch For Women 1291SL
https://www.othoba.com/,Home & Living,https://www.othoba.com/regal-school-bench-882551,Regal School Bench
